Gamma	Γ	短縮よみ	U+0393 GREEK CAPITAL LETTER GAMMA
Delta	Δ	短縮よみ	U+0394 GREEK CAPITAL LETTER DELTA
Epsilon	Ε	短縮よみ	U+0395 GREEK CAPITAL LETTER EPSILON
Zeta	Ζ	短縮よみ	U+0396 GREEK CAPITAL LETTER ZETA
Eta	Η	短縮よみ	U+0397 GREEK CAPITAL LETTER ETA
Theta	Θ	短縮よみ	U+0398 GREEK CAPITAL LETTER THETA
Iota	Ι	短縮よみ	U+0399 GREEK CAPITAL LETTER IOTA
Kappa	Κ	短縮よみ	U+039A GREEK CAPITAL LETTER KAPPA
Lambda	Λ	短縮よみ	U+039B GREEK CAPITAL LETTER LAMDA
Mu	Μ	短縮よみ	U+039C GREEK CAPITAL LETTER MU
Nu	Ν	短縮よみ	U+039D GREEK CAPITAL LETTER NU
Xi	Ξ	短縮よみ	U+039E GREEK CAPITAL LETTER XI
Omicron	Ο	短縮よみ	U+039F GREEK CAPITAL LETTER OMICRON
Pi	Π	短縮よみ	U+03A0 GREEK CAPITAL LETTER PI
Rho	Ρ	短縮よみ	U+03A1 GREEK CAPITAL LETTER RHO
Sigma	Σ	短縮よみ	U+03A3 GREEK CAPITAL LETTER SIGMA
Tau	Τ	短縮よみ	U+03A4 GREEK CAPITAL LETTER TAU
Upsilon	Υ	短縮よみ	U+03A5 GREEK CAPITAL LETTER UPSILON
Phi	Φ	短縮よみ	U+03A6 GREEK CAPITAL LETTER PHI
Chi	Χ	短縮よみ	U+03A7 GREEK CAPITAL LETTER CHI
Psi	Ψ	短縮よみ	U+03A8 GREEK CAPITAL LETTER PSI
Omega	Ω	短縮よみ	U+03A9 GREEK CAPITAL LETTER OMEGA
Digamma	Ϝ	短縮よみ	U+03DC GREEK LETTER DIGAMMA
ualpha	Α	短縮よみ	U+0391 GREEK CAPITAL LETTER ALPHA
capalpha	Α	短縮よみ	U+0391 GREEK CAPITAL LETTER ALPHA
ubeta	Β	短縮よみ	U+0392 GREEK CAPITAL LETTER BETA
capbeta	Β	短縮よみ	U+0392 GREEK CAPITAL LETTER BETA
ugamma	Γ	短縮よみ	U+0393 GREEK CAPITAL LETTER GAMMA
capgamma	Γ	短縮よみ	U+0393 GREEK CAPITAL LETTER GAMMA
udelta	Δ	短縮よみ	U+0394 GREEK CAPITAL LETTER DELTA
capdelta	Δ	短縮よみ	U+0394 GREEK CAPITAL LETTER DELTA
uepsilon	Ε	短縮よみ	U+0395 GREEK CAPITAL LETTER EPSILON
capepsilon	Ε	短縮よみ	U+0395 GREEK CAPITAL LETTER EPSILON
uzeta	Ζ	短縮よみ	U+0396 GREEK CAPITAL LETTER ZETA
capzeta	Ζ	短縮よみ	U+0396 GREEK CAPITAL LETTER ZETA
ueta	Η	短縮よみ	U+0397 GREEK CAPITAL LETTER ETA
capeta	Η	短縮よみ	U+0397 GREEK CAPITAL LETTER ETA
utheta	Θ	短縮よみ	U+0398 GREEK CAPITAL LETTER THETA
captheta	Θ	短縮よみ	U+0398 GREEK CAPITAL LETTER THETA
uiota	Ι	短縮よみ	U+0399 GREEK CAPITAL LETTER IOTA
capiota	Ι	短縮よみ	U+0399 GREEK CAPITAL LETTER IOTA
ukappa	Κ	短縮よみ	U+039A GREEK CAPITAL LETTER KAPPA
capkappa	Κ	短縮よみ	U+039A GREEK CAPITAL LETTER KAPPA
ulambda	Λ	短縮よみ	U+039B GREEK CAPITAL LETTER LAMDA
caplambda	Λ	短縮よみ	U+039B GREEK CAPITAL LETTER LAMDA
umu	Μ	短縮よみ	U+039C GREEK CAPITAL LETTER MU
capmu	Μ	短縮よみ	U+039C GREEK CAPITAL LETTER MU
unu	Ν	短縮よみ	U+039D GREEK CAPITAL LETTER NU
capnu	Ν	短縮よみ	U+039D GREEK CAPITAL LETTER NU
uxi	Ξ	短縮よみ	U+039E GREEK CAPITAL LETTER XI
capxi	Ξ	短縮よみ	U+039E GREEK CAPITAL LETTER XI
uomicron	Ο	短縮よみ	U+039F GREEK CAPITAL LETTER OMICRON
capomicron	Ο	短縮よみ	U+039F GREEK CAPITAL LETTER OMICRON
upi	Π	短縮よみ	U+03A0 GREEK CAPITAL LETTER PI
cappi	Π	短縮よみ	U+03A0 GREEK CAPITAL LETTER PI
urho	Ρ	短縮よみ	U+03A1 GREEK CAPITAL LETTER RHO
caprho	Ρ	短縮よみ	U+03A1 GREEK CAPITAL LETTER RHO
usigma	Σ	短縮よみ	U+03A3 GREEK CAPITAL LETTER SIGMA
capsigma	Σ	短縮よみ	U+03A3 GREEK CAPITAL LETTER SIGMA
utau	Τ	短縮よみ	U+03A4 GREEK CAPITAL LETTER TAU
captau	Τ	短縮よみ	U+03A4 GREEK CAPITAL LETTER TAU
uupsilon	Υ	短縮よみ	U+03A5 GREEK CAPITAL LETTER UPSILON
capupsilon	Υ	短縮よみ	U+03A5 GREEK CAPITAL LETTER UPSILON
uphi	Φ	短縮よみ	U+03A6 GREEK CAPITAL LETTER PHI
capphi	Φ	短縮よみ	U+03A6 GREEK CAPITAL LETTER PHI
uchi	Χ	短縮よみ	U+03A7 GREEK CAPITAL LETTER CHI
capchi	Χ	短縮よみ	U+03A7 GREEK CAPITAL LETTER CHI
upsi	Ψ	短縮よみ	U+03A8 GREEK CAPITAL LETTER PSI
cappsi	Ψ	短縮よみ	U+03A8 GREEK CAPITAL LETTER PSI
uomega	Ω	短縮よみ	U+03A9 GREEK CAPITAL LETTER OMEGA
capomega	Ω	短縮よみ	U+03A9 GREEK CAPITAL LETTER OMEGA
udigamma	Ϝ	短縮よみ	U+03DC GREEK LETTER DIGAMMA
capdigamma	Ϝ	短縮よみ	U+03DC GREEK LETTER DIGAMMA
naturals	ℕ	短縮よみ	U+2115 DOUBLE-STRUCK CAPITAL N
natural	ℕ	短縮よみ	U+2115 DOUBLE-STRUCK CAPITAL N
NN	ℕ	短縮よみ	U+2115 DOUBLE-STRUCK CAPITAL N
bbn	ℕ	短縮よみ	U+2115 DOUBLE-STRUCK CAPITAL N
integers	ℤ	短縮よみ	U+2124 DOUBLE-STRUCK CAPITAL Z
integer	ℤ	短縮よみ	U+2124 DOUBLE-STRUCK CAPITAL Z
ZZ	ℤ	短縮よみ	U+2124 DOUBLE-STRUCK CAPITAL Z
bbz	ℤ	短縮よみ	U+2124 DOUBLE-STRUCK CAPITAL Z
rationals	ℚ	短縮よみ	U+211A DOUBLE-STRUCK CAPITAL Q
rational	ℚ	短縮よみ	U+211A DOUBLE-STRUCK CAPITAL Q
QQ	ℚ	短縮よみ	U+211A DOUBLE-STRUCK CAPITAL Q
bbq	ℚ	短縮よみ	U+211A DOUBLE-STRUCK CAPITAL Q
reals	ℝ	短縮よみ	U+211D DOUBLE-STRUCK CAPITAL R
real	ℝ	短縮よみ	U+211D DOUBLE-STRUCK CAPITAL R
RR	ℝ	短縮よみ	U+211D DOUBLE-STRUCK CAPITAL R
bbr	ℝ	短縮よみ	U+211D DOUBLE-STRUCK CAPITAL R
complex	ℂ	短縮よみ	U+2102 DOUBLE-STRUCK CAPITAL C
complexes	ℂ	短縮よみ	U+2102 DOUBLE-STRUCK CAPITAL C
CC	ℂ	短縮よみ	U+2102 DOUBLE-STRUCK CAPITAL C
bbc	ℂ	短縮よみ	U+2102 DOUBLE-STRUCK CAPITAL C
primeset	ℙ	短縮よみ	U+2119 DOUBLE-STRUCK CAPITAL P
PP	ℙ	短縮よみ	U+2119 DOUBLE-STRUCK CAPITAL P
bbp	ℙ	短縮よみ	U+2119 DOUBLE-STRUCK CAPITAL P
bbA	𝔸	短縮よみ	U+1D538 MATHEMATICAL DOUBLE-STRUCK CAPITAL A
bba	𝔸	短縮よみ	U+1D538 MATHEMATICAL DOUBLE-STRUCK CAPITAL A
bbB	𝔹	短縮よみ	U+1D539 MATHEMATICAL DOUBLE-STRUCK CAPITAL B
bbb	𝔹	短縮よみ	U+1D539 MATHEMATICAL DOUBLE-STRUCK CAPITAL B
bbD	𝔻	短縮よみ	U+1D53B MATHEMATICAL DOUBLE-STRUCK CAPITAL D
bbd	𝔻	短縮よみ	U+1D53B MATHEMATICAL DOUBLE-STRUCK CAPITAL D
bbE	𝔼	短縮よみ	U+1D53C MATHEMATICAL DOUBLE-STRUCK CAPITAL E
bbe	𝔼	短縮よみ	U+1D53C MATHEMATICAL DOUBLE-STRUCK CAPITAL E
bbF	𝔽	短縮よみ	U+1D53D MATHEMATICAL DOUBLE-STRUCK CAPITAL F
bbf	𝔽	短縮よみ	U+1D53D MATHEMATICAL DOUBLE-STRUCK CAPITAL F
bbG	𝔾	短縮よみ	U+1D53E MATHEMATICAL DOUBLE-STRUCK CAPITAL G
bbg	𝔾	短縮よみ	U+1D53E MATHEMATICAL DOUBLE-STRUCK CAPITAL G
bbH	ℍ	短縮よみ	U+210D DOUBLE-STRUCK CAPITAL H
HH	ℍ	短縮よみ	U+210D DOUBLE-STRUCK CAPITAL H
bbh	ℍ	短縮よみ	U+210D DOUBLE-STRUCK CAPITAL H
bbI	𝕀	短縮よみ	U+1D540 MATHEMATICAL DOUBLE-STRUCK CAPITAL I
bbi	𝕀	短縮よみ	U+1D540 MATHEMATICAL DOUBLE-STRUCK CAPITAL I
bbJ	𝕁	短縮よみ	U+1D541 MATHEMATICAL DOUBLE-STRUCK CAPITAL J
bbj	𝕁	短縮よみ	U+1D541 MATHEMATICAL DOUBLE-STRUCK CAPITAL J
bbK	𝕂	短縮よみ	U+1D542 MATHEMATICAL DOUBLE-STRUCK CAPITAL K
bbk	𝕂	短縮よみ	U+1D542 MATHEMATICAL DOUBLE-STRUCK CAPITAL K
bbL	𝕃	短縮よみ	U+1D543 MATHEMATICAL DOUBLE-STRUCK CAPITAL L
bbl	𝕃	短縮よみ	U+1D543 MATHEMATICAL DOUBLE-STRUCK CAPITAL L
bbM	𝕄	短縮よみ	U+1D544 MATHEMATICAL DOUBLE-STRUCK CAPITAL M
bbm	𝕄	短縮よみ	U+1D544 MATHEMATICAL DOUBLE-STRUCK CAPITAL M
bbO	𝕆	短縮よみ	U+1D546 MATHEMATICAL DOUBLE-STRUCK CAPITAL O
bbo	𝕆	短縮よみ	U+1D546 MATHEMATICAL DOUBLE-STRUCK CAPITAL O
bbS	𝕊	短縮よみ	U+1D54A MATHEMATICAL DOUBLE-STRUCK CAPITAL S
bbs	𝕊	短縮よみ	U+1D54A MATHEMATICAL DOUBLE-STRUCK CAPITAL S
bbT	𝕋	短縮よみ	U+1D54B MATHEMATICAL DOUBLE-STRUCK CAPITAL T
bbt	𝕋	短縮よみ	U+1D54B MATHEMATICAL DOUBLE-STRUCK CAPITAL T
bbU	𝕌	短縮よみ	U+1D54C MATHEMATICAL DOUBLE-STRUCK CAPITAL U
bbu	𝕌	短縮よみ	U+1D54C MATHEMATICAL DOUBLE-STRUCK CAPITAL U
bbV	𝕍	短縮よみ	U+1D54D MATHEMATICAL DOUBLE-STRUCK CAPITAL V
bbv	𝕍	短縮よみ	U+1D54D MATHEMATICAL DOUBLE-STRUCK CAPITAL V
bbW	𝕎	短縮よみ	U+1D54E MATHEMATICAL DOUBLE-STRUCK CAPITAL W
bbw	𝕎	短縮よみ	U+1D54E MATHEMATICAL DOUBLE-STRUCK CAPITAL W
bbX	𝕏	短縮よみ	U+1D54F MATHEMATICAL DOUBLE-STRUCK CAPITAL X
bbx	𝕏	短縮よみ	U+1D54F MATHEMATICAL DOUBLE-STRUCK CAPITAL X
bbY	𝕐	短縮よみ	U+1D550 MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
bby	𝕐	短縮よみ	U+1D550 MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
calA	𝒜	短縮よみ	U+1D49C MATHEMATICAL SCRIPT CAPITAL A
calB	ℬ	短縮よみ	U+212C SCRIPT CAPITAL B
calC	𝒞	短縮よみ	U+1D49E MATHEMATICAL SCRIPT CAPITAL C
calD	𝒟	短縮よみ	U+1D49F MATHEMATICAL SCRIPT CAPITAL D
calE	ℰ	短縮よみ	U+2130 SCRIPT CAPITAL E
calF	ℱ	短縮よみ	U+2131 SCRIPT CAPITAL F
calG	𝒢	短縮よみ	U+1D4A2 MATHEMATICAL SCRIPT CAPITAL G
calH	ℋ	短縮よみ	U+210B SCRIPT CAPITAL H
calI	ℐ	短縮よみ	U+2110 SCRIPT CAPITAL I
calJ	𝒥	短縮よみ	U+1D4A5 MATHEMATICAL SCRIPT CAPITAL J
calK	𝒦	短縮よみ	U+1D4A6 MATHEMATICAL SCRIPT CAPITAL K
calL	ℒ	短縮よみ	U+2112 SCRIPT CAPITAL L
calM	ℳ	短縮よみ	U+2133 SCRIPT CAPITAL M
calN	𝒩	短縮よみ	U+1D4A9 MATHEMATICAL SCRIPT CAPITAL N
calO	𝒪	短縮よみ	U+1D4AA MATHEMATICAL SCRIPT CAPITAL O
calP	𝒫	短縮よみ	U+1D4AB MATHEMATICAL SCRIPT CAPITAL P
calQ	𝒬	短縮よみ	U+1D4AC MATHEMATICAL SCRIPT CAPITAL Q
calR	ℛ	短縮よみ	U+211B SCRIPT CAPITAL R
calS	𝒮	短縮よみ	U+1D4AE MATHEMATICAL SCRIPT CAPITAL S
calT	𝒯	短縮よみ	U+1D4AF MATHEMATICAL SCRIPT CAPITAL T
calU	𝒰	短縮よみ	U+1D4B0 MATHEMATICAL SCRIPT CAPITAL U
calV	𝒱	短縮よみ	U+1D4B1 MATHEMATICAL SCRIPT CAPITAL V
calW	𝒲	短縮よみ	U+1D4B2 MATHEMATICAL SCRIPT CAPITAL W
calX	𝒳	短縮よみ	U+1D4B3 MATHEMATICAL SCRIPT CAPITAL X
calY	𝒴	短縮よみ	U+1D4B4 MATHEMATICAL SCRIPT CAPITAL Y
calZ	𝒵	短縮よみ	U+1D4B5 MATHEMATICAL SCRIPT CAPITAL Z
frakA	𝔄	短縮よみ	U+1D504 MATHEMATICAL FRAKTUR CAPITAL A
frakB	𝔅	短縮よみ	U+1D505 MATHEMATICAL FRAKTUR CAPITAL B
frakC	ℭ	短縮よみ	U+212D BLACK-LETTER CAPITAL C
frakD	𝔇	短縮よみ	U+1D507 MATHEMATICAL FRAKTUR CAPITAL D
frakE	𝔈	短縮よみ	U+1D508 MATHEMATICAL FRAKTUR CAPITAL E
frakF	𝔉	短縮よみ	U+1D509 MATHEMATICAL FRAKTUR CAPITAL F
frakG	𝔊	短縮よみ	U+1D50A MATHEMATICAL FRAKTUR CAPITAL G
frakH	ℌ	短縮よみ	U+210C BLACK-LETTER CAPITAL H
frakI	ℑ	短縮よみ	U+2111 BLACK-LETTER CAPITAL I
frakJ	𝔍	短縮よみ	U+1D50D MATHEMATICAL FRAKTUR CAPITAL J
frakK	𝔎	短縮よみ	U+1D50E MATHEMATICAL FRAKTUR CAPITAL K
frakL	𝔏	短縮よみ	U+1D50F MATHEMATICAL FRAKTUR CAPITAL L
frakM	𝔐	短縮よみ	U+1D510 MATHEMATICAL FRAKTUR CAPITAL M
frakN	𝔑	短縮よみ	U+1D511 MATHEMATICAL FRAKTUR CAPITAL N
frakO	𝔒	短縮よみ	U+1D512 MATHEMATICAL FRAKTUR CAPITAL O
frakP	𝔓	短縮よみ	U+1D513 MATHEMATICAL FRAKTUR CAPITAL P
frakQ	𝔔	短縮よみ	U+1D514 MATHEMATICAL FRAKTUR CAPITAL Q
frakR	ℜ	短縮よみ	U+211C BLACK-LETTER CAPITAL R
frakS	𝔖	短縮よみ	U+1D516 MATHEMATICAL FRAKTUR CAPITAL S
frakT	𝔗	短縮よみ	U+1D517 MATHEMATICAL FRAKTUR CAPITAL T
frakU	𝔘	短縮よみ	U+1D518 MATHEMATICAL FRAKTUR CAPITAL U
frakV	𝔙	短縮よみ	U+1D519 MATHEMATICAL FRAKTUR CAPITAL V
frakW	𝔚	短縮よみ	U+1D51A MATHEMATICAL FRAKTUR CAPITAL W
frakX	𝔛	短縮よみ	U+1D51B MATHEMATICAL FRAKTUR CAPITAL X
frakY	𝔜	短縮よみ	U+1D51C MATHEMATICAL FRAKTUR CAPITAL Y
frakZ	ℨ	短縮よみ	U+2128 BLACK-LETTER CAPITAL Z
sup0	⁰	短縮よみ	U+2070 SUPERSCRIPT ZERO
sup1	¹	短縮よみ	U+00B9 SUPERSCRIPT ONE
sup2	²	短縮よみ	U+00B2 SUPERSCRIPT TWO
sup3	³	短縮よみ	U+00B3 SUPERSCRIPT THREE
sup4	⁴	短縮よみ	U+2074 SUPERSCRIPT FOUR
sup5	⁵	短縮よみ	U+2075 SUPERSCRIPT FIVE
sup6	⁶	短縮よみ	U+2076 SUPERSCRIPT SIX
sup7	⁷	短縮よみ	U+2077 SUPERSCRIPT SEVEN
sup8	⁸	短縮よみ	U+2078 SUPERSCRIPT EIGHT
sup9	⁹	短縮よみ	U+2079 SUPERSCRIPT NINE
supplus	⁺	短縮よみ	U+207A SUPERSCRIPT PLUS SIGN
supminus	⁻	短縮よみ	U+207B SUPERSCRIPT MINUS
supeq	⁼	短縮よみ	U+207C SUPERSCRIPT EQUALS SIGN
suplparen	⁽	短縮よみ	U+207D SUPERSCRIPT LEFT PARENTHESIS
suprparen	⁾	短縮よみ	U+207E SUPERSCRIPT RIGHT PARENTHESIS
supi	ⁱ	短縮よみ	U+2071 SUPERSCRIPT LATIN SMALL LETTER I
supn	ⁿ	短縮よみ	U+207F SUPERSCRIPT LATIN SMALL LETTER N
sub0	₀	短縮よみ	U+2080 SUBSCRIPT ZERO
sub1	₁	短縮よみ	U+2081 SUBSCRIPT ONE
sub2	₂	短縮よみ	U+2082 SUBSCRIPT TWO
sub3	₃	短縮よみ	U+2083 SUBSCRIPT THREE
sub4	₄	短縮よみ	U+2084 SUBSCRIPT FOUR
sub5	₅	短縮よみ	U+2085 SUBSCRIPT FIVE
sub6	₆	短縮よみ	U+2086 SUBSCRIPT SIX
sub7	₇	短縮よみ	U+2087 SUBSCRIPT SEVEN
sub8	₈	短縮よみ	U+2088 SUBSCRIPT EIGHT
sub9	₉	短縮よみ	U+2089 SUBSCRIPT NINE
subplus	₊	短縮よみ	U+208A SUBSCRIPT PLUS SIGN
subminus	₋	短縮よみ	U+208B SUBSCRIPT MINUS
subeq	₌	短縮よみ	U+208C SUBSCRIPT EQUALS SIGN
sublparen	₍	短縮よみ	U+208D SUBSCRIPT LEFT PARENTHESIS
subrparen	₎	短縮よみ	U+208E SUBSCRIPT RIGHT PARENTHESIS
suba	ₐ	短縮よみ	U+2090 LATIN SUBSCRIPT SMALL LETTER A
subh	ₕ	短縮よみ	U+2095 LATIN SUBSCRIPT SMALL LETTER H
subi	ᵢ	短縮よみ	U+1D62 LATIN SUBSCRIPT SMALL LETTER I
subj	ⱼ	短縮よみ	U+2C7C LATIN SUBSCRIPT SMALL LETTER J
subk	ₖ	短縮よみ	U+2096 LATIN SUBSCRIPT SMALL LETTER K
subl	ₗ	短縮よみ	U+2097 LATIN SUBSCRIPT SMALL LETTER L
subm	ₘ	短縮よみ	U+2098 LATIN SUBSCRIPT SMALL LETTER M
subn	ₙ	短縮よみ	U+2099 LATIN SUBSCRIPT SMALL LETTER N
subo	ₒ	短縮よみ	U+2092 LATIN SUBSCRIPT SMALL LETTER O
subp	ₚ	短縮よみ	U+209A LATIN SUBSCRIPT SMALL LETTER P
subr	ᵣ	短縮よみ	U+1D63 LATIN SUBSCRIPT SMALL LETTER R
subs	ₛ	短縮よみ	U+209B LATIN SUBSCRIPT SMALL LETTER S
subt	ₜ	短縮よみ	U+209C LATIN SUBSCRIPT SMALL LETTER T
subu	ᵤ	短縮よみ	U+1D64 LATIN SUBSCRIPT SMALL LETTER U
subv	ᵥ	短縮よみ	U+1D65 LATIN SUBSCRIPT SMALL LETTER V
subx	ₓ	短縮よみ	U+2093 LATIN SUBSCRIPT SMALL LETTER X
half	½	短縮よみ	U+00BD VULGAR FRACTION ONE HALF
quarter	¼	短縮よみ	U+00BC VULGAR FRACTION ONE QUARTER
threequarters	¾	短縮よみ	U+00BE VULGAR FRACTION THREE QUARTERS
onethird	⅓	短縮よみ	U+2153 VULGAR FRACTION ONE THIRD
twothirds	⅔	短縮よみ	U+2154 VULGAR FRACTION TWO THIRDS
onefifth	⅕	短縮よみ	U+2155 VULGAR FRACTION ONE FIFTH
twofifths	⅖	短縮よみ	U+2156 VULGAR FRACTION TWO FIFTHS
threefifths	⅗	短縮よみ	U+2157 VULGAR FRACTION THREE FIFTHS
fourfifths	⅘	短縮よみ	U+2158 VULGAR FRACTION FOUR FIFTHS
onesixth	⅙	短縮よみ	U+2159 VULGAR FRACTION ONE SIXTH
fivesixths	⅚	短縮よみ	U+215A VULGAR FRACTION FIVE SIXTHS
oneeighth	⅛	短縮よみ	U+215B VULGAR FRACTION ONE EIGHTH
threeeighths	⅜	短縮よみ	U+215C VULGAR FRACTION THREE EIGHTHS
fiveeighths	⅝	短縮よみ	U+215D VULGAR FRACTION FIVE EIGHTHS
seveneighths	⅞	短縮よみ	U+215E VULGAR FRACTION SEVEN EIGHTHS
fracslash	⁄	短縮よみ	U+2044 FRACTION SLASH
arrow.r	→	短縮よみ	U+2192 RIGHTWARDS ARROW
arrow.l	←	短縮よみ	U+2190 LEFTWARDS ARROW
arrow.u	↑	短縮よみ	U+2191 UPWARDS ARROW
arrow.d	↓	短縮よみ	U+2193 DOWNWARDS ARROW
arrow.l.r	↔	短縮よみ	U+2194 LEFT RIGHT ARROW
arrow.r.double	⇒	短縮よみ	U+21D2 RIGHTWARDS DOUBLE ARROW
arrow.l.double	⇐	短縮よみ	U+21D0 LEFTWARDS DOUBLE ARROW
arrow.l.r.double	⇔	短縮よみ	U+21D4 LEFT RIGHT DOUBLE ARROW
arrow.r.long	⟶	短縮よみ	U+27F6 LONG RIGHTWARDS ARROW
arrow.l.long	⟵	短縮よみ	U+27F5 LONG LEFTWARDS ARROW
arrow.l.r.long	⟷	短縮よみ	U+27F7 LONG LEFT RIGHT ARROW
arrow.r.double.long	⟹	短縮よみ	U+27F9 LONG RIGHTWARDS DOUBLE ARROW
arrow.l.double.long	⟸	短縮よみ	U+27F8 LONG LEFTWARDS DOUBLE ARROW
arrow.l.r.double.long	⟺	短縮よみ	U+27FA LONG LEFT RIGHT DOUBLE ARROW
arrow.r.bar	↦	短縮よみ	U+21A6 RIGHTWARDS ARROW FROM BAR
arrow.l.bar	↤	短縮よみ	U+21A4 LEFTWARDS ARROW FROM BAR
arrow.r.tail	↣	短縮よみ	U+21A3 RIGHTWARDS ARROW WITH TAIL
arrow.l.tail	↢	短縮よみ	U+21A2 LEFTWARDS ARROW WITH TAIL
arrow.r.twohead	↠	短縮よみ	U+21A0 RIGHTWARDS TWO HEADED ARROW
arrow.l.twohead	↞	短縮よみ	U+219E LEFTWARDS TWO HEADED ARROW
lt.eq	≤	短縮よみ	U+2264 LESS-THAN OR EQUAL TO
gt.eq	≥	短縮よみ	U+2265 GREATER-THAN OR EQUAL TO
eq.not	≠	短縮よみ	U+2260 NOT EQUAL TO
approx.not	≉	短縮よみ	U+2249 NOT ALMOST EQUAL TO
approx.eq	≊	短縮よみ	U+224A ALMOST EQUAL OR EQUAL TO
tilde.eq	≃	短縮よみ	U+2243 ASYMPTOTICALLY EQUAL TO
tilde.equiv	≅	短縮よみ	U+2245 APPROXIMATELY EQUAL TO
equiv.not	≢	短縮よみ	U+2262 NOT IDENTICAL TO
angle.right	∟	短縮よみ	U+221F RIGHT ANGLE
angle.arc	∡	短縮よみ	U+2221 MEASURED ANGLE
angle.spheric	∢	短縮よみ	U+2222 SPHERICAL ANGLE
plus.minus	±	短縮よみ	U+00B1 PLUS-MINUS SIGN
minus.plus	∓	短縮よみ	U+2213 MINUS-OR-PLUS SIGN
and.big	⋀	短縮よみ	U+22C0 N-ARY LOGICAL AND
or.big	⋁	短縮よみ	U+22C1 N-ARY LOGICAL OR
!=	≠	短縮よみ	U+2260 NOT EQUAL TO
<=	≤	短縮よみ	U+2264 LESS-THAN OR EQUAL TO
>=	≥	短縮よみ	U+2265 GREATER-THAN OR EQUAL TO
~~	≈	短縮よみ	U+2248 ALMOST EQUAL TO
~=	≅	短縮よみ	U+2245 APPROXIMATELY EQUAL TO
-=	≡	短縮よみ	U+2261 IDENTICAL TO
=>	⇒	短縮よみ	U+21D2 RIGHTWARDS DOUBLE ARROW
<=>	⇔	短縮よみ	U+21D4 LEFT RIGHT DOUBLE ARROW
->	→	短縮よみ	U+2192 RIGHTWARDS ARROW
<-	←	短縮よみ	U+2190 LEFTWARDS ARROW
<->	↔	短縮よみ	U+2194 LEFT RIGHT ARROW
|->	↦	短縮よみ	U+21A6 RIGHTWARDS ARROW FROM BAR
!in	∉	短縮よみ	U+2209 NOT AN ELEMENT OF
-<	≺	短縮よみ	U+227A PRECEDES
>-	≻	短縮よみ	U+227B SUCCEEDS
-<=	≼	短縮よみ	U+227C PRECEDES OR EQUAL TO
>-=	≽	短縮よみ	U+227D SUCCEEDS OR EQUAL TO
+-	±	短縮よみ	U+00B1 PLUS-MINUS SIGN
-+	∓	短縮よみ	U+2213 MINUS-OR-PLUS SIGN
**	∗	短縮よみ	U+2217 ASTERISK OPERATOR
***	⋆	短縮よみ	U+22C6 STAR OPERATOR
@	∘	短縮よみ	U+2218 RING OPERATOR
o+	⊕	短縮よみ	U+2295 CIRCLED PLUS
ox	⊗	短縮よみ	U+2297 CIRCLED TIMES
o.	⊙	短縮よみ	U+2299 CIRCLED DOT OPERATOR
^^	∧	短縮よみ	U+2227 LOGICAL AND
vv	∨	短縮よみ	U+2228 LOGICAL OR
^^^	⋀	短縮よみ	U+22C0 N-ARY LOGICAL AND
vvv	⋁	短縮よみ	U+22C1 N-ARY LOGICAL OR
nn	∩	短縮よみ	U+2229 INTERSECTION
uu	∪	短縮よみ	U+222A UNION
nnn	⋂	短縮よみ	U+22C2 N-ARY INTERSECTION
uuu	⋃	短縮よみ	U+22C3 N-ARY UNION
O/	∅	短縮よみ	U+2205 EMPTY SET
:.	∴	短縮よみ	U+2234 THEREFORE
:'	∵	短縮よみ	U+2235 BECAUSE
/_	∠	短縮よみ	U+2220 ANGLE
/_\	△	短縮よみ	U+25B3 WHITE UP-POINTING TRIANGLE
|__	⌊	短縮よみ	U+230A LEFT FLOOR
__|	⌋	短縮よみ	U+230B RIGHT FLOOR
|~	⌈	短縮よみ	U+2308 LEFT CEILING
~|	⌉	短縮よみ	U+2309 RIGHT CEILING
(:	⟨	短縮よみ	U+27E8 MATHEMATICAL LEFT ANGLE BRACKET
:)	⟩	短縮よみ	U+27E9 MATHEMATICAL RIGHT ANGLE BRACKET
|--	⊢	短縮よみ	U+22A2 RIGHT TACK
|==	⊨	短縮よみ	U+22A8 TRUE
_|_	⊥	短縮よみ	U+22A5 UP TACK
sublettera	ₐ	短縮よみ	U+2090 LATIN SUBSCRIPT SMALL LETTER A
sublettere	ₑ	短縮よみ	U+2091 LATIN SUBSCRIPT SMALL LETTER E
subletterh	ₕ	短縮よみ	U+2095 LATIN SUBSCRIPT SMALL LETTER H
subletteri	ᵢ	短縮よみ	U+1D62 LATIN SUBSCRIPT SMALL LETTER I
subletterj	ⱼ	短縮よみ	U+2C7C LATIN SUBSCRIPT SMALL LETTER J
subletterk	ₖ	短縮よみ	U+2096 LATIN SUBSCRIPT SMALL LETTER K
subletterl	ₗ	短縮よみ	U+2097 LATIN SUBSCRIPT SMALL LETTER L
subletterm	ₘ	短縮よみ	U+2098 LATIN SUBSCRIPT SMALL LETTER M
sublettern	ₙ	短縮よみ	U+2099 LATIN SUBSCRIPT SMALL LETTER N
sublettero	ₒ	短縮よみ	U+2092 LATIN SUBSCRIPT SMALL LETTER O
subletterp	ₚ	短縮よみ	U+209A LATIN SUBSCRIPT SMALL LETTER P
subletterr	ᵣ	短縮よみ	U+1D63 LATIN SUBSCRIPT SMALL LETTER R
